longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value;ocean_proximity;total_pools
-121.38;38.4;15.0;4155;637.0;1722.0;616.0;4.8831;154400.0;INLAND;42
-121.37;38.39;15.0;1883;254.0;893.0;256.0;6.2575;143500.0;INLAND;19
-121.35;38.4;11.0;2322;459.0;1373.0;424.0;3.175;94400.0;INLAND;
-121.36;38.4;18.0;4813;849.0;2333.0;843.0;;144400.0;INLAND;
-121.36;38.39;10.0;5121;763.0;2568.0;758.0;5.2447;148100.0;INLAND;51
-121.13;38.37;10.0;1034;153.0;478.0;155.0;7.0326;241100.0;INLAND;
-121.2;38.36;14.0;2634;463.0;1402.0;432.0;3.8897;175700.0;INLAND;
-121.22;38.4;14.0;2655;441.0;1277.0;422.0;4.6989;213800.0;INLAND;27
-121.22;38.43;20.0;2054;339.0;934.0;336.0;4.5368;219300.0;INLAND;
-121.29;38.36;17.0;2193;386.0;1148.0;372.0;4.5272;191700.0;INLAND;
-121.27;38.31;17.0;1144;202.0;626.0;178.0;4.4107;151600.0;INLAND;11
-121.1;38.33;14.0;1357;247.0;695.0;224.0;4.1974;157800.0;INLAND;
-121.2;38.28;20.0;1732;307.0;999.0;305.0;3.9808;160200.0;INLAND;17
-121.26;38.27;20.0;1314;229.0;712.0;219.0;4.4125;144600.0;INLAND;13
-121.29;38.28;11.0;1554;260.0;793.0;233.0;4.8073;156700.0;INLAND;16
-121.35;38.28;17.0;2756;557.0;1986.0;530.0;3.2234;82000.0;INLAND;
-121.33;38.28;14.0;980;171.0;659.0;183.0;4.4306;170100.0;INLAND;10
-121.31;38.28;16.0;1708;391.0;687.0;378.0;1.9485;155400.0;INLAND;
-121.3;38.26;19.0;1403;276.0;901.0;290.0;3.215;104600.0;INLAND;14
-121.31;38.26;22.0;1768;396.0;1005.0;420.0;1.8846;88300.0;INLAND;
-121.32;38.26;4.0;6125;1063.0;3077.0;953.0;4.1179;134600.0;INLAND;
-121.3;38.25;27.0;2475;548.0;1703.0;517.0;2.5727;86100.0;INLAND;
-121.48;38.46;8.0;10505;1777.0;6002.0;1694.0;4.0516;121200.0;INLAND;
-121.42;38.47;11.0;5665;1507.0;3422.0;1299.0;2.3343;97800.0;INLAND;
-121.43;38.46;18.0;1378;235.0;818.0;262.0;4.0625;100300.0;INLAND;
-121.43;38.47;21.0;1787;291.0;988.0;301.0;4.35;96200.0;INLAND;
-121.44;38.47;16.0;1215;223.0;787.0;233.0;4.1597;95900.0;INLAND;
-121.44;38.47;5.0;5666;1178.0;3139.0;1131.0;3.3608;108900.0;INLAND;
-121.44;38.46;10.0;4446;897.0;2499.0;884.0;3.5461;103600.0;INLAND;44
-121.44;38.43;3.0;39320;6210.0;16305.0;5358.0;4.9516;153700.0;INLAND;
-121.41;38.34;24.0;1605;277.0;1966.0;250.0;3.0833;162500.0;INLAND;
-121.45;38.37;32.0;1441;261.0;629.0;249.0;4.4519;137500.0;INLAND;14
-121.5;38.34;36.0;1212;255.0;569.0;256.0;2.0048;72900.0;INLAND;12
-121.54;38.29;47.0;1396;254.0;630.0;218.0;;92500.0;INLAND;14
-121.56;38.26;43.0;1906;327.0;996.0;314.0;2.9744;136800.0;INLAND;19
-121.51;38.26;52.0;910;212.0;429.0;212.0;1.6458;52800.0;INLAND;9
-121.57;38.19;36.0;1395;264.0;700.0;244.0;2.4353;162500.0;INLAND;14
-121.7;38.1;19.0;4896;1083.0;2150.0;905.0;3.3398;89700.0;INLAND;49
-121.29;36.9;17.0;3610;593.0;1734.0;559.0;5.8324;374200.0;INLAND;
-121.37;36.89;21.0;2471;473.0;1753.0;451.0;4.025;293800.0;INLAND;25
-121.47;36.92;27.0;2049;417.0;1230.0;336.0;4.6477;265900.0;INLAND;20
-121.53;36.85;23.0;3359;725.0;1862.0;651.0;;193600.0;INLAND;34
-121.51;36.86;36.0;1019;168.0;602.0;169.0;2.625;210000.0;INLAND;10
-121.6;36.88;21.0;3416;624.0;1862.0;595.0;4.7813;241500.0;<1H OCEAN;
-121.5;36.81;20.0;1345;230.0;731.0;217.0;;363300.0;INLAND;
-121.45;36.86;11.0;1613;335.0;1617.0;342.0;3.1375;146200.0;INLAND;
-121.42;36.86;41.0;440;106.0;389.0;94.0;2.6818;225000.0;INLAND;4
-121.41;36.85;11.0;1708;394.0;1474.0;372.0;2.8839;145900.0;INLAND;17
-121.4;36.85;50.0;2666;613.0;1768.0;555.0;2.6598;157300.0;INLAND;
-121.4;36.84;52.0;1860;400.0;1215.0;367.0;2.9554;136500.0;INLAND;
-121.4;36.84;40.0;2352;536.0;1430.0;535.0;3.0912;155300.0;INLAND;24
-121.41;36.84;23.0;1771;356.0;1105.0;338.0;3.7049;192200.0;INLAND;
-121.4;36.86;36.0;1256;270.0;910.0;255.0;1.9405;145400.0;INLAND;
-121.38;36.85;13.0;4115;782.0;2903.0;747.0;3.7316;192400.0;INLAND;41
-121.38;36.84;6.0;3769;669.0;2061.0;648.0;4.1875;217600.0;INLAND;
-121.37;36.84;11.0;1996;382.0;1023.0;358.0;3.5714;243000.0;INLAND;
-121.38;36.84;17.0;2625;512.0;1487.0;481.0;3.6354;221200.0;INLAND;
-121.37;36.83;14.0;3658;612.0;1951.0;600.0;4.76;216000.0;INLAND;37
-121.4;36.83;11.0;3701;739.0;1749.0;654.0;3.067;207900.0;INLAND;37
-121.44;36.84;7.0;1644;338.0;1143.0;331.0;4.005;180400.0;INLAND;16
-121.42;36.85;7.0;1626;325.0;677.0;304.0;2.3125;170800.0;INLAND;
-121.32;36.79;30.0;516;90.0;288.0;95.0;3.6333;202500.0;INLAND;
-121.36;36.81;7.0;4609;741.0;1660.0;720.0;5.0871;290500.0;INLAND;
-121.34;36.76;15.0;2638;429.0;1289.0;357.0;4.1528;336800.0;INLAND;26
-121.06;36.72;23.0;395;70.0;166.0;52.0;2.2132;100000.0;INLAND;
-120.95;36.47;52.0;1691;301.0;618.0;239.0;3.2292;225000.0;<1H OCEAN;
-117.75;34.01;4.0;22128;3522.0;10450.0;3258.0;6.1287;289600.0;<1H OCEAN;
-117.78;33.97;2.0;556;63.0;179.0;54.0;8.4411;500001.0;<1H OCEAN;6
-117.72;33.99;14.0;5622;861.0;3108.0;821.0;5.7763;206700.0;INLAND;56
-117.76;33.98;3.0;9662;1385.0;2497.0;856.0;6.7172;292400.0;<1H OCEAN;
-117.74;33.97;4.0;9755;1748.0;4662.0;1583.0;5.6501;254900.0;<1H OCEAN;
-117.72;33.97;16.0;13290;2062.0;6931.0;2023.0;5.228;187800.0;<1H OCEAN;133
-117.71;33.97;10.0;10856;2278.0;6474.0;2199.0;3.851;137200.0;INLAND;
-117.7;33.92;4.0;8301;1333.0;3941.0;1236.0;6.2141;252200.0;<1H OCEAN;83
-117.75;33.95;13.0;984;127.0;364.0;119.0;7.5839;426900.0;<1H OCEAN;
-117.76;33.94;40.0;1092;213.0;457.0;190.0;5.1165;184200.0;<1H OCEAN;
-117.69;34.09;28.0;1437;295.0;724.0;262.0;2.725;140200.0;INLAND;
-117.7;34.08;10.0;1979;454.0;1117.0;389.0;3.7802;107300.0;INLAND;20
-117.7;34.09;25.0;1719;331.0;1098.0;324.0;3.625;121800.0;INLAND;
-117.71;34.08;29.0;1276;283.0;1216.0;316.0;2.5972;134300.0;INLAND;
-117.71;34.07;31.0;1840;380.0;1187.0;357.0;3.8875;129200.0;INLAND;
-117.69;34.08;30.0;4255;773.0;2129.0;730.0;4.5185;142500.0;INLAND;
-117.69;34.07;35.0;3222;559.0;1970.0;550.0;3.7083;131000.0;INLAND;32
-117.69;34.07;34.0;4055;739.0;2470.0;753.0;3.8586;136000.0;INLAND;
-117.69;34.08;14.0;4136;886.0;2026.0;788.0;3.2344;128200.0;INLAND;
-117.71;34.07;24.0;1948;362.0;1286.0;364.0;3.6;139300.0;INLAND;19
-117.7;34.08;33.0;4674;791.0;2769.0;784.0;4.1448;137300.0;INLAND;
-117.7;34.07;33.0;1552;288.0;1326.0;303.0;3.7969;128400.0;INLAND;
-117.69;34.06;29.0;873;226.0;649.0;198.0;2.7986;114400.0;INLAND;
-117.69;34.06;25.0;1881;433.0;1337.0;417.0;2.5536;144000.0;INLAND;
-117.7;34.06;25.0;2054;609.0;2271.0;564.0;2.3049;150000.0;INLAND;
-117.7;34.06;7.0;732;145.0;431.0;132.0;2.9107;95300.0;INLAND;
-117.71;34.06;27.0;2127;628.0;1970.0;534.0;1.4722;91300.0;INLAND;
-117.68;34.05;25.0;1859;463.0;1070.0;374.0;2.5395;187500.0;INLAND;
-117.69;34.05;10.0;1875;366.0;1055.0;363.0;4.3264;128900.0;INLAND;19
-117.7;34.05;24.0;2834;470.0;1815.0;471.0;4.7357;162500.0;INLAND;
-117.71;34.06;16.0;1458;295.0;912.0;331.0;3.625;160400.0;INLAND;
-117.71;34.05;20.0;2281;444.0;1545.0;481.0;2.5735;130500.0;INLAND;23
-117.72;34.05;31.0;2220;526.0;1662.0;472.0;2.7321;104300.0;INLAND;22
-117.72;34.05;8.0;1841;409.0;1243.0;394.0;4.0614;107000.0;INLAND;
-117.69;34.04;5.0;4459;896.0;2028.0;881.0;4.0096;182600.0;INLAND;
-117.7;34.04;13.0;5301;1025.0;2870.0;984.0;3.5954;163000.0;INLAND;
-117.71;34.04;20.0;1950;310.0;1054.0;312.0;;222100.0;INLAND;
-117.71;34.04;17.0;4098;733.0;1859.0;713.0;;231800.0;INLAND;41
-117.72;34.03;17.0;2902;476.0;1652.0;479.0;5.6029;161800.0;INLAND;
-117.72;34.02;17.0;1781;262.0;860.0;256.0;6.5958;236800.0;INLAND;
-117.73;34.01;36.0;2340;392.0;1213.0;388.0;4.125;213000.0;INLAND;23
-117.72;34.0;15.0;4363;690.0;2410.0;666.0;5.4824;179700.0;INLAND;
-117.68;34.0;5.0;3761;580.0;2335.0;648.0;5.7338;225400.0;INLAND;38
-117.69;34.0;28.0;707;154.0;561.0;129.0;2.5781;111600.0;INLAND;7
-117.7;34.0;15.0;4905;711.0;2711.0;762.0;;193100.0;INLAND;49
-117.71;34.02;17.0;12689;2426.0;7343.0;2230.0;3.6361;157700.0;INLAND;
-117.71;34.03;11.0;3467;749.0;2163.0;676.0;3.4267;164400.0;INLAND;
-117.67;34.03;20.0;8561;1411.0;4861.0;1450.0;4.7056;165500.0;INLAND;86
-117.68;34.03;16.0;2859;668.0;1946.0;591.0;;124300.0;INLAND;
-117.69;34.03;20.0;6374;1412.0;3690.0;1350.0;3.4184;162500.0;INLAND;
-117.68;34.01;20.0;7326;1555.0;5718.0;1538.0;3.2073;123500.0;INLAND;73
-117.69;34.01;30.0;2598;573.0;2170.0;518.0;2.3;95600.0;INLAND;26
-117.68;34.15;24.0;1033;189.0;486.0;204.0;4.1719;213500.0;INLAND;
-117.66;34.15;25.0;3430;485.0;1284.0;438.0;8.5282;360100.0;INLAND;34
-117.64;34.15;16.0;2896;404.0;1165.0;379.0;6.4559;392900.0;INLAND;29
-117.68;34.15;4.0;4082;578.0;1996.0;580.0;6.7813;286300.0;INLAND;41
-117.68;34.14;4.0;4791;695.0;1871.0;659.0;6.9532;277000.0;INLAND;48
-117.66;34.14;11.0;3628;469.0;1488.0;463.0;7.0844;325000.0;INLAND;
-117.66;34.14;8.0;1692;253.0;857.0;251.0;6.9418;310500.0;INLAND;17
-117.66;34.15;20.0;2524;311.0;965.0;285.0;8.0103;395500.0;INLAND;
-117.65;34.14;16.0;2196;287.0;949.0;289.0;;354000.0;INLAND;22
-117.69;34.13;8.0;2915;371.0;1271.0;354.0;7.9627;345400.0;INLAND;29
-117.67;34.13;10.0;2846;362.0;1221.0;355.0;7.7234;304100.0;INLAND;28
-117.66;34.13;17.0;3229;405.0;1289.0;407.0;;307100.0;INLAND;
-117.67;34.12;15.0;3162;495.0;1145.0;473.0;5.3525;191700.0;INLAND;32
-117.66;34.13;19.0;3995;554.0;1523.0;509.0;6.075;254100.0;INLAND;40
-117.66;34.12;22.0;2272;278.0;933.0;305.0;8.8204;390500.0;INLAND;23
-117.65;34.14;9.0;3877;490.0;1815.0;490.0;8.4839;406700.0;INLAND;39
-117.65;34.13;24.0;2121;296.0;913.0;302.0;5.9328;255900.0;INLAND;21
-117.65;34.12;17.0;3006;427.0;1291.0;406.0;6.2083;242700.0;INLAND;30
-117.63;34.12;4.0;4323;775.0;1479.0;663.0;6.0758;226800.0;INLAND;43
-117.64;34.12;18.0;3605;534.0;1682.0;480.0;;202900.0;INLAND;36
-117.65;34.11;29.0;2927;634.0;1710.0;623.0;3.6219;176600.0;INLAND;29
-117.64;34.11;16.0;2129;420.0;932.0;379.0;2.5868;146900.0;INLAND;
-117.63;34.11;30.0;2674;428.0;1404.0;456.0;4.2969;165600.0;INLAND;27
-117.69;34.11;16.0;2427;522.0;794.0;491.0;2.6929;119300.0;INLAND;
-117.68;34.12;16.0;2181;321.0;1133.0;350.0;5.7214;259400.0;INLAND;22
-117.68;34.11;16.0;3190;471.0;1414.0;464.0;5.5292;208600.0;INLAND;
-117.66;34.12;16.0;3853;541.0;1726.0;497.0;6.1195;251100.0;INLAND;
-117.66;34.11;19.0;3445;661.0;1635.0;580.0;5.0681;230500.0;INLAND;34
-117.65;34.12;27.0;2298;340.0;1071.0;369.0;6.5587;239000.0;INLAND;23
-117.65;34.11;28.0;2788;370.0;1140.0;385.0;5.3368;233500.0;INLAND;28
-117.69;34.1;17.0;3759;1035.0;1722.0;847.0;2.6074;137500.0;INLAND;38
-117.68;34.1;11.0;7392;1796.0;3841.0;1621.0;2.8326;163000.0;INLAND;
-117.67;34.1;28.0;1263;248.0;601.0;219.0;3.875;174000.0;INLAND;13
-117.67;34.1;19.0;2969;605.0;1326.0;573.0;4.3438;155700.0;INLAND;30
-117.65;34.1;19.0;1688;365.0;622.0;322.0;3.6;136400.0;INLAND;
-117.66;34.1;37.0;1971;345.0;939.0;358.0;3.4634;145300.0;INLAND;
-117.66;34.1;26.0;1855;553.0;1109.0;536.0;;150000.0;INLAND;
-117.65;34.1;30.0;1461;341.0;1014.0;345.0;2.4667;106000.0;INLAND;15
-117.68;34.09;22.0;1547;334.0;773.0;316.0;2.9812;148800.0;INLAND;15
-117.67;34.09;17.0;4418;1256.0;2417.0;1094.0;2.7266;101000.0;INLAND;
-117.66;34.09;26.0;1151;200.0;593.0;188.0;3.6667;166300.0;INLAND;
-117.66;34.09;20.0;2462;496.0;1117.0;458.0;3.2321;162500.0;INLAND;25
-117.66;34.09;23.0;1426;313.0;954.0;319.0;;151500.0;INLAND;
-117.65;34.09;33.0;2446;396.0;1209.0;412.0;4.3958;145600.0;INLAND;24
-117.62;34.13;20.0;3216;516.0;1655.0;524.0;5.1261;158800.0;INLAND;
-117.62;34.11;17.0;1869;311.0;831.0;262.0;6.148;243900.0;INLAND;19
-117.62;34.11;31.0;2561;414.0;1204.0;435.0;4.4637;192800.0;INLAND;26
-117.63;34.1;15.0;4799;1209.0;2554.0;1057.0;2.6582;122800.0;INLAND;
-117.63;34.09;8.0;3557;890.0;2251.0;765.0;;114100.0;INLAND;36
-117.64;34.09;34.0;2839;659.0;1822.0;631.0;3.05;121300.0;INLAND;28
-117.65;34.09;46.0;1214;281.0;701.0;294.0;2.7083;116300.0;INLAND;12
-117.65;34.1;44.0;1526;337.0;831.0;326.0;3.0284;115800.0;INLAND;
-117.65;34.1;44.0;2808;585.0;1444.0;550.0;2.7159;139300.0;INLAND;28
-117.68;34.08;21.0;5662;1185.0;3067.0;1055.0;3.3482;137300.0;INLAND;57
-117.68;34.08;28.0;2459;492.0;1230.0;498.0;3.0978;137200.0;INLAND;
-117.67;34.07;29.0;1840;388.0;1278.0;368.0;3.5036;123400.0;INLAND;18
-117.68;34.07;24.0;2626;692.0;2204.0;647.0;1.7806;135000.0;INLAND;
-117.68;34.07;32.0;1775;314.0;1067.0;302.0;;121300.0;INLAND;18
-117.65;34.08;35.0;2621;391.0;1074.0;391.0;4.7176;166400.0;INLAND;26
-117.65;34.08;38.0;2750;572.0;1410.0;483.0;3.3836;144900.0;INLAND;28
-117.66;34.07;37.0;2454;511.0;1165.0;504.0;2.9474;139600.0;INLAND;
-117.66;34.06;24.0;4043;952.0;2174.0;859.0;2.2244;114900.0;INLAND;40
-117.66;34.07;36.0;2072;408.0;964.0;395.0;2.8702;137000.0;INLAND;21
-117.66;34.07;33.0;2081;409.0;1008.0;375.0;2.587;138100.0;INLAND;
-117.66;34.08;36.0;1485;236.0;623.0;261.0;3.3036;141000.0;INLAND;
-117.66;34.08;33.0;3659;590.0;1773.0;615.0;3.9227;157200.0;INLAND;
-117.64;34.08;37.0;2576;468.0;1284.0;428.0;3.3958;130400.0;INLAND;
-117.64;34.07;43.0;1970;379.0;1036.0;391.0;3.2083;122800.0;INLAND;
-117.65;34.08;52.0;2264;439.0;1031.0;437.0;3.375;144300.0;INLAND;
-117.65;34.08;40.0;1609;258.0;624.0;242.0;5.4689;158200.0;INLAND;
-117.64;34.08;35.0;1254;241.0;729.0;253.0;3.495;118000.0;INLAND;
-117.64;34.08;33.0;1987;455.0;1369.0;475.0;2.4464;122600.0;INLAND;
-117.63;34.08;38.0;1810;371.0;1257.0;354.0;3.8355;111700.0;INLAND;
-117.63;34.07;39.0;2650;511.0;1537.0;495.0;;106700.0;INLAND;27
-117.62;34.07;15.0;4061;811.0;2884.0;734.0;3.3936;127000.0;INLAND;
-117.62;34.08;30.0;1372;235.0;1047.0;225.0;3.1597;116300.0;INLAND;14
-117.63;34.09;19.0;3490;816.0;2818.0;688.0;;126200.0;INLAND;35
-117.62;34.09;26.0;3271;595.0;2259.0;566.0;4.0139;132000.0;INLAND;33
-117.62;34.08;22.0;2626;631.0;1678.0;557.0;3.125;111800.0;INLAND;26
-117.62;34.08;24.0;2801;554.0;2064.0;529.0;4.4946;136000.0;INLAND;28
-117.61;34.08;20.0;3550;736.0;2229.0;681.0;3.0199;128800.0;INLAND;
-117.61;34.09;23.0;1945;362.0;1483.0;383.0;;135500.0;INLAND;
-117.61;34.09;11.0;2000;391.0;1503.0;426.0;4.6167;144000.0;INLAND;20
-117.61;34.08;12.0;4427;;2400.0;843.0;4.7147;158700.0;INLAND;44
-117.6;34.08;15.0;2700;460.0;1432.0;449.0;4.9063;159800.0;INLAND;27
-117.65;34.07;35.0;2501;651.0;1182.0;591.0;1.4464;113200.0;INLAND;25
-117.65;34.07;52.0;1041;252.0;558.0;231.0;1.9236;117200.0;INLAND;10
-117.65;34.06;41.0;465;130.0;349.0;138.0;2.0893;112500.0;INLAND;
-117.62;34.07;16.0;6009;1599.0;5110.0;1389.0;2.5677;128900.0;INLAND;
-117.64;34.07;30.0;2787;713.0;2647.0;693.0;2.2765;98100.0;INLAND;28
-117.64;34.07;38.0;2450;544.0;1823.0;536.0;2.837;111200.0;INLAND;
-117.64;34.07;52.0;1644;372.0;1269.0;355.0;2.6913;108300.0;INLAND;
-117.67;34.06;26.0;1592;429.0;1182.0;365.0;2.4583;110400.0;INLAND;
-117.66;34.06;39.0;1405;339.0;1489.0;336.0;1.608;91800.0;INLAND;
-117.65;34.06;41.0;1171;334.0;1479.0;334.0;2.25;90500.0;INLAND;12
-117.64;34.06;43.0;763;219.0;851.0;198.0;1.7292;79200.0;INLAND;
-117.64;34.06;50.0;637;143.0;590.0;147.0;1.9659;85700.0;INLAND;
-117.63;34.06;39.0;1210;310.0;1294.0;303.0;2.3636;88300.0;INLAND;12
-117.66;34.05;36.0;2341;520.0;2138.0;523.0;2.3347;104000.0;INLAND;
-117.66;34.05;33.0;960;216.0;831.0;222.0;2.5391;108600.0;INLAND;
-117.66;34.05;6.0;5129;1119.0;2533.0;949.0;3.625;113600.0;INLAND;51
-117.67;34.04;16.0;3260;501.0;1973.0;535.0;4.6563;162000.0;INLAND;33
-117.66;34.04;16.0;2081;348.0;1332.0;356.0;4.7872;147600.0;INLAND;21
-117.66;34.05;14.0;2644;525.0;2021.0;511.0;3.6467;147500.0;INLAND;26
-117.65;34.04;15.0;3393;;2039.0;611.0;3.9336;151000.0;INLAND;
-117.66;34.04;10.0;3657;695.0;2079.0;663.0;4.2054;159900.0;INLAND;
-117.67;34.05;6.0;2833;628.0;1717.0;589.0;3.2062;167500.0;INLAND;
-117.67;34.04;13.0;2295;374.0;1284.0;378.0;5.2551;194300.0;INLAND;23
-117.67;34.04;13.0;1543;;776.0;358.0;3.0598;99700.0;INLAND;15
-117.68;34.04;27.0;574;103.0;321.0;103.0;3.9107;186500.0;INLAND;6
-117.65;34.02;9.0;2107;411.0;1138.0;389.0;4.4042;159100.0;INLAND;
-117.66;34.03;14.0;2137;345.0;1151.0;352.0;5.753;185500.0;INLAND;21
-117.67;34.02;16.0;3042;524.0;1516.0;475.0;4.8906;178500.0;INLAND;
-117.66;34.02;11.0;3358;504.0;1690.0;482.0;6.7544;207900.0;INLAND;
-117.65;34.03;15.0;4420;903.0;2373.0;858.0;;149100.0;INLAND;44
-117.65;34.04;28.0;2360;607.0;2623.0;592.0;2.5048;100000.0;INLAND;24
-117.64;34.05;32.0;1129;251.0;1378.0;268.0;3.0057;96900.0;INLAND;
-117.64;34.05;27.0;1407;362.0;1684.0;350.0;2.1944;95700.0;INLAND;
-117.64;34.03;11.0;2050;382.0;1044.0;371.0;4.8281;137000.0;INLAND;
-117.64;34.04;21.0;1801;507.0;2556.0;484.0;2.4716;102500.0;INLAND;
-117.64;34.03;10.0;3194;579.0;2088.0;549.0;4.1779;159100.0;INLAND;32
-117.64;34.02;10.0;4887;930.0;2637.0;831.0;4.0611;158000.0;INLAND;49
-117.63;34.02;13.0;4864;729.0;2780.0;723.0;5.6168;175400.0;INLAND;
-117.62;34.02;9.0;4265;587.0;2280.0;589.0;5.5632;195100.0;INLAND;43
-117.62;34.03;15.0;3942;661.0;2240.0;621.0;4.8311;176000.0;INLAND;39
-117.62;34.02;16.0;2040;325.0;1207.0;324.0;;164100.0;INLAND;20
-117.61;34.02;15.0;1791;346.0;1219.0;328.0;3.8125;170300.0;INLAND;18
-117.6;34.02;16.0;2103;348.0;1305.0;356.0;5.2849;160400.0;INLAND;
-117.6;34.03;16.0;1499;232.0;918.0;239.0;5.5677;175400.0;INLAND;
-117.62;34.05;33.0;883;211.0;1007.0;210.0;2.8281;103600.0;INLAND;9
-117.61;34.04;8.0;4116;766.0;1785.0;745.0;3.1672;150200.0;INLAND;41
-117.66;34.02;12.0;5616;871.0;3019.0;782.0;5.5425;202300.0;INLAND;56
-117.64;34.02;6.0;248;47.0;119.0;42.0;2.125;416700.0;INLAND;
-117.61;34.01;25.0;352;41.0;99.0;34.0;3.9696;500000.0;INLAND;4
-117.61;34.02;8.0;63;9.0;25.0;7.0;7.7197;275000.0;INLAND;
-117.64;33.99;29.0;1005;152.0;513.0;149.0;2.4375;181300.0;INLAND;10
-117.66;34.0;5.0;1387;236.0;855.0;270.0;;201100.0;INLAND;
-117.6;33.98;26.0;1225;199.0;717.0;204.0;2.7284;225000.0;INLAND;
-117.63;33.94;36.0;447;95.0;2886.0;85.0;4.2578;183300.0;INLAND;
-117.58;34.0;2.0;7544;1516.0;2801.0;1001.0;4.0037;245200.0;INLAND;
-117.57;34.15;3.0;12806;2219.0;4249.0;1499.0;5.485;343100.0;INLAND;
-117.57;34.13;5.0;6135;879.0;2795.0;781.0;5.9369;225200.0;INLAND;
-117.54;34.12;4.0;17577;2819.0;7766.0;2473.0;5.1333;181800.0;INLAND;176
-117.54;34.11;16.0;2114;374.0;1463.0;399.0;3.9241;131500.0;INLAND;
-117.51;34.14;21.0;2455;381.0;1094.0;327.0;4.6437;191700.0;INLAND;25
-117.5;34.12;2.0;11965;1802.0;4436.0;1296.0;5.285;191700.0;INLAND;
-117.51;34.16;2.0;718;98.0;119.0;50.0;4.1;315000.0;INLAND;
-117.55;34.14;3.0;5710;919.0;2874.0;886.0;5.3638;206300.0;INLAND;
-117.59;34.16;10.0;9467;1181.0;3819.0;1122.0;7.8252;361400.0;INLAND;95
-117.58;34.14;7.0;11818;1745.0;5499.0;1600.0;5.3678;231700.0;INLAND;118
-117.62;34.15;16.0;13556;1704.0;5669.0;1668.0;6.5138;311500.0;INLAND;
-117.61;34.14;14.0;15809;2485.0;7363.0;2410.0;5.5198;245600.0;INLAND;
-117.61;34.13;21.0;8416;1386.0;4308.0;1341.0;4.4611;164600.0;INLAND;84
-117.61;34.12;17.0;6709;1198.0;3954.0;1161.0;4.6997;156900.0;INLAND;
-117.59;34.13;10.0;20263;3915.0;9716.0;3744.0;3.8505;169600.0;INLAND;203
-117.58;34.11;14.0;11635;2055.0;6443.0;2009.0;4.7547;157600.0;INLAND;
-117.6;34.11;18.0;6025;1062.0;3360.0;1028.0;4.8889;155700.0;INLAND;
-117.56;34.12;4.0;6956;1271.0;3455.0;1228.0;4.7193;178700.0;INLAND;70
-117.56;34.12;4.0;5351;1210.0;2988.0;1101.0;3.7973;181300.0;INLAND;54
-117.61;34.1;9.0;18956;4095.0;10323.0;3832.0;3.6033;132600.0;INLAND;190
-117.59;34.1;17.0;3646;1035.0;1987.0;895.0;2.3603;139300.0;INLAND;36
-117.58;34.1;4.0;6360;1584.0;3359.0;1396.0;3.5186;127800.0;INLAND;64
-117.58;34.09;27.0;754;200.0;746.0;185.0;1.9531;100800.0;INLAND;
-117.59;34.09;16.0;2401;465.0;1757.0;500.0;;120400.0;INLAND;
-117.57;34.07;4.0;2152;580.0;1083.0;441.0;3.1458;118800.0;INLAND;22
-117.59;34.03;16.0;3443;562.0;2130.0;564.0;5.0769;161400.0;INLAND;34
-117.59;34.02;14.0;1463;261.0;881.0;245.0;4.7857;152500.0;INLAND;
-117.58;34.02;4.0;5998;1092.0;3182.0;1042.0;5.2692;174800.0;INLAND;
-117.57;34.02;5.0;6933;1311.0;3845.0;1285.0;4.6727;158900.0;INLAND;
-117.53;34.06;18.0;5605;1303.0;4028.0;1145.0;2.9386;116400.0;INLAND;56
-117.53;34.1;5.0;2185;488.0;1379.0;458.0;3.7917;103000.0;INLAND;22
-117.42;34.13;4.0;11587;1796.0;5804.0;1705.0;4.8283;141900.0;INLAND;
-117.43;34.12;7.0;5954;1071.0;3567.0;1070.0;;134100.0;INLAND;60
-117.45;34.13;16.0;5058;965.0;3388.0;878.0;3.6417;119000.0;INLAND;51
-117.46;34.14;10.0;714;131.0;381.0;119.0;0.8926;116100.0;INLAND;
-117.47;34.12;6.0;10565;1767.0;5690.0;1555.0;4.1797;141000.0;INLAND;106
-117.46;34.1;35.0;908;226.0;667.0;203.0;2.5833;93500.0;INLAND;9
-117.46;34.1;7.0;1759;473.0;1064.0;328.0;1.9583;108800.0;INLAND;18
-117.46;34.09;8.0;4711;963.0;3310.0;988.0;3.5488;101600.0;INLAND;
-117.48;34.09;32.0;3170;630.0;2612.0;580.0;3.6394;99200.0;INLAND;32
-117.48;34.09;32.0;1650;328.0;1124.0;290.0;3.1838;98600.0;INLAND;
-117.48;34.1;30.0;2287;531.0;1796.0;503.0;2.5833;90600.0;INLAND;
-117.46;34.08;18.0;3830;750.0;2767.0;702.0;;120700.0;INLAND;
-117.46;34.07;19.0;3155;572.0;2482.0;642.0;2.9973;113400.0;INLAND;32
-117.48;34.08;28.0;1922;382.0;1565.0;340.0;3.915;117400.0;INLAND;19
-117.48;34.08;17.0;1834;390.0;1253.0;357.0;3.1028;106400.0;INLAND;
-117.47;34.07;24.0;1017;227.0;568.0;187.0;;112500.0;INLAND;10
-117.42;34.06;27.0;2532;495.0;1305.0;436.0;2.9107;143100.0;INLAND;
-117.46;34.06;24.0;2831;478.0;1582.0;435.0;;195600.0;INLAND;28
-117.47;34.06;33.0;1379;273.0;884.0;229.0;2.7574;125000.0;INLAND;14
-117.49;34.05;20.0;1483;249.0;660.0;194.0;3.9464;207700.0;INLAND;15
